,date,open,high,low,close,flag
43,2024-09-04 14:33:00+05:30,51412.2,51420.7,51397.35,51413.5,0
44,2024-09-04 14:36:00+05:30,51414.35,51444.1,51414.35,51425.8,0
45,2024-09-04 14:39:00+05:30,51424.9,51446.3,51420.45,51442.45,0
46,2024-09-04 14:42:00+05:30,51447.4,51461.0,51431.65,51438.7,0
47,2024-09-04 14:45:00+05:30,51439.8,51444.8,51413.65,51431.5,0
48,2024-09-04 14:48:00+05:30,51431.85,51434.4,51414.5,51427.75,0
49,2024-09-04 14:51:00+05:30,51426.5,51428.2,51395.95,51406.5,0
50,2024-09-04 14:54:00+05:30,51402.6,51411.4,51388.45,51396.15,0
51,2024-09-04 14:57:00+05:30,51393.9,51408.2,51372.95,51388.8,0
52,2024-09-04 15:00:00+05:30,51392.1,51423.45,51378.85,51405.2,0
53,2024-09-04 15:03:00+05:30,51405.5,51419.6,51374.4,51397.9,0
54,2024-09-04 15:06:00+05:30,51395.2,51407.75,51347.55,51352.25,0
55,2024-09-04 15:09:00+05:30,51351.9,51400.8,51343.35,51398.6,0
56,2024-09-04 15:12:00+05:30,51397.7,51426.2,51381.1,51414.6,0
57,2024-09-04 15:15:00+05:30,51413.25,51427.55,51382.65,51422.7,0
58,2024-09-04 15:18:00+05:30,51423.85,51431.0,51400.7,51409.9,0
59,2024-09-04 15:21:00+05:30,51407.6,51415.55,51402.35,51404.35,0
60,2024-09-04 15:24:00+05:30,51404.85,51423.25,51402.3,51418.85,0
61,2024-09-04 15:27:00+05:30,51417.95,51426.4,51373.0,51390.6,0
62,2024-09-05 09:15:00+05:30,51544.25,51636.75,51473.25,51599.6,0
63,2024-09-05 09:18:00+05:30,51596.0,51608.6,51561.9,51585.4,0
64,2024-09-05 09:21:00+05:30,51583.55,51592.9,51514.7,51536.0,0
65,2024-09-05 09:24:00+05:30,51537.85,51554.95,51517.25,51532.9,0
66,2024-09-05 09:27:00+05:30,51528.25,51537.6,51518.7,51527.05,0
67,2024-09-05 09:30:00+05:30,51526.3,51539.3,51491.6,51524.45,0
68,2024-09-05 09:33:00+05:30,51522.05,51532.75,51477.05,51487.75,0
69,2024-09-05 09:36:00+05:30,51486.4,51493.15,51467.6,51491.25,0
70,2024-09-05 09:39:00+05:30,51492.0,51493.35,51444.2,51470.35,0
71,2024-09-05 09:42:00+05:30,51471.05,51473.0,51435.05,51461.85,0
72,2024-09-05 09:45:00+05:30,51460.85,51508.8,51458.45,51495.45,0
73,2024-09-05 09:48:00+05:30,51494.15,51499.05,51473.15,51479.95,0
74,2024-09-05 09:51:00+05:30,51478.95,51495.4,51472.85,51491.9,0
75,2024-09-05 09:54:00+05:30,51494.45,51526.1,51486.7,51516.1,0
76,2024-09-05 09:57:00+05:30,51516.5,51519.9,51448.05,51469.75,0
77,2024-09-05 10:00:00+05:30,51466.25,51484.2,51454.0,51472.9,0
78,2024-09-05 10:03:00+05:30,51472.7,51477.45,51451.7,51469.7,0
79,2024-09-05 10:06:00+05:30,51469.0,51482.65,51460.55,51482.0,0
80,2024-09-05 10:09:00+05:30,51481.95,51490.5,51460.5,51474.45,0
81,2024-09-05 10:12:00+05:30,51472.65,51481.5,51447.75,51480.9,0
82,2024-09-05 10:15:00+05:30,51480.5,51493.55,51465.2,51466.0,0
83,2024-09-05 10:18:00+05:30,51465.8,51480.0,51463.35,51466.15,0
84,2024-09-05 10:21:00+05:30,51466.45,51466.45,51442.8,51451.55,0
85,2024-09-05 10:24:00+05:30,51455.25,51462.4,51435.05,51456.3,0
86,2024-09-05 10:27:00+05:30,51457.25,51464.6,51427.3,51427.3,0
87,2024-09-05 10:30:00+05:30,51427.4,51445.8,51416.7,51438.5,0
88,2024-09-05 10:33:00+05:30,51433.15,51436.15,51399.65,51414.2,0
89,2024-09-05 10:36:00+05:30,51416.05,51427.05,51390.0,51403.6,0
90,2024-09-05 10:39:00+05:30,51406.05,51417.75,51400.6,51406.65,0
91,2024-09-05 10:42:00+05:30,51407.35,51438.55,51404.0,51435.1,0
92,2024-09-05 10:45:00+05:30,51430.55,51452.45,51424.25,51451.6,0
93,2024-09-05 10:48:00+05:30,51450.9,51483.05,51442.75,51483.05,0
94,2024-09-05 10:51:00+05:30,51480.2,51485.1,51463.9,51466.9,0
95,2024-09-05 10:54:00+05:30,51466.5,51468.8,51445.8,51449.95,0
96,2024-09-05 10:57:00+05:30,51450.85,51482.1,51443.75,51465.65,0
97,2024-09-05 11:00:00+05:30,51464.25,51469.35,51443.0,51459.35,0
98,2024-09-05 11:03:00+05:30,51458.6,51463.3,51444.8,51452.15,0
99,2024-09-05 11:06:00+05:30,51451.25,51477.95,51443.6,51477.9,0
100,2024-09-05 11:09:00+05:30,51476.45,51485.85,51468.45,51472.55,0
101,2024-09-05 11:12:00+05:30,51474.3,51476.25,51462.15,51471.75,0
102,2024-09-05 11:15:00+05:30,51472.05,51474.55,51449.0,51462.6,0
103,2024-09-05 11:18:00+05:30,51462.25,51473.5,51457.0,51466.6,0
104,2024-09-05 11:21:00+05:30,51465.65,51472.0,51444.6,51448.05,0
105,2024-09-05 11:24:00+05:30,51449.9,51456.8,51437.3,51440.9,0
106,2024-09-05 11:27:00+05:30,51441.55,51449.3,51429.35,51439.35,0
107,2024-09-05 11:30:00+05:30,51435.1,51455.75,51430.7,51450.25,0
108,2024-09-05 11:33:00+05:30,51451.3,51459.5,51443.1,51457.25,0
109,2024-09-05 11:36:00+05:30,51457.6,51477.85,51452.95,51465.65,0
110,2024-09-05 11:39:00+05:30,51469.05,51475.95,51459.2,51462.4,0
111,2024-09-05 11:42:00+05:30,51461.75,51466.85,51446.35,51450.55,0
112,2024-09-05 11:45:00+05:30,51450.8,51463.35,51442.6,51447.25,0
113,2024-09-05 11:48:00+05:30,51448.2,51454.4,51421.5,51432.15,0
114,2024-09-05 11:51:00+05:30,51432.9,51455.45,51428.65,51443.9,0
115,2024-09-05 11:54:00+05:30,51442.55,51447.15,51427.7,51438.35,0
116,2024-09-05 11:57:00+05:30,51437.25,51447.1,51430.3,51435.95,0
117,2024-09-05 12:00:00+05:30,51435.1,51468.75,51433.45,51468.25,0
118,2024-09-05 12:03:00+05:30,51469.1,51470.4,51454.25,51455.45,0
119,2024-09-05 12:06:00+05:30,51455.05,51459.3,51447.35,51454.75,0
120,2024-09-05 12:09:00+05:30,51454.1,51456.65,51441.6,51454.4,0
121,2024-09-05 12:12:00+05:30,51454.85,51467.8,51447.9,51463.35,0
122,2024-09-05 12:15:00+05:30,51464.5,51471.55,51459.6,51461.1,0
123,2024-09-05 12:18:00+05:30,51462.25,51462.25,51444.45,51451.55,0
124,2024-09-05 12:21:00+05:30,51451.45,51461.4,51444.6,51449.4,0
125,2024-09-05 12:24:00+05:30,51446.55,51466.05,51441.65,51458.85,0
126,2024-09-05 12:27:00+05:30,51457.05,51473.4,51450.4,51459.5,0
127,2024-09-05 12:30:00+05:30,51458.45,51465.05,51433.0,51443.55,0
128,2024-09-05 12:33:00+05:30,51443.8,51449.7,51434.6,51446.1,0
129,2024-09-05 12:36:00+05:30,51445.15,51458.25,51438.75,51452.75,0
130,2024-09-05 12:39:00+05:30,51452.15,51470.85,51447.45,51465.55,0
131,2024-09-05 12:42:00+05:30,51466.25,51478.25,51464.9,51469.35,0
132,2024-09-05 12:45:00+05:30,51470.55,51475.3,51457.3,51464.7,0
133,2024-09-05 12:48:00+05:30,51463.0,51482.85,51460.05,51469.5,0
134,2024-09-05 12:51:00+05:30,51467.55,51497.85,51463.15,51496.35,0
135,2024-09-05 12:54:00+05:30,51495.1,51508.2,51484.0,51501.2,0
136,2024-09-05 12:57:00+05:30,51501.0,51512.95,51472.95,51479.5,0
137,2024-09-05 13:00:00+05:30,51475.25,51492.55,51467.3,51488.25,0
138,2024-09-05 13:03:00+05:30,51489.0,51495.95,51476.25,51488.0,0
139,2024-09-05 13:06:00+05:30,51487.65,51489.2,51469.35,51476.5,0
140,2024-09-05 13:09:00+05:30,51480.7,51481.25,51461.9,51472.95,0
141,2024-09-05 13:12:00+05:30,51469.05,51474.55,51444.25,51454.5,0
142,2024-09-05 13:15:00+05:30,51452.65,51461.6,51448.05,51459.05,0
143,2024-09-05 13:18:00+05:30,51458.6,51462.55,51439.5,51442.6,0
144,2024-09-05 13:21:00+05:30,51443.05,51454.25,51435.7,51448.45,0
145,2024-09-05 13:24:00+05:30,51448.65,51449.05,51425.95,51440.55,0
146,2024-09-05 13:27:00+05:30,51440.65,51458.65,51435.6,51453.1,0
147,2024-09-05 13:30:00+05:30,51452.8,51461.25,51444.95,51456.8,0
148,2024-09-05 13:33:00+05:30,51460.55,51460.55,51443.2,51447.5,0
149,2024-09-05 13:36:00+05:30,51447.85,51454.9,51434.4,51446.05,0
150,2024-09-05 13:39:00+05:30,51446.1,51463.25,51444.0,51456.75,0
151,2024-09-05 13:42:00+05:30,51457.5,51459.55,51439.25,51452.6,0
152,2024-09-05 13:45:00+05:30,51452.8,51459.0,51443.05,51453.95,0
153,2024-09-05 13:48:00+05:30,51455.65,51459.15,51442.75,51448.1,0
154,2024-09-05 13:51:00+05:30,51448.3,51450.15,51430.25,51443.6,0
155,2024-09-05 13:54:00+05:30,51443.65,51459.45,51435.95,51459.05,0
156,2024-09-05 13:57:00+05:30,51458.15,51469.65,51451.25,51463.15,0
157,2024-09-05 14:00:00+05:30,51465.0,51471.0,51451.35,51454.55,0
158,2024-09-05 14:03:00+05:30,51452.75,51466.45,51450.15,51465.5,0
159,2024-09-05 14:06:00+05:30,51464.85,51472.5,51454.4,51458.85,0
160,2024-09-05 14:09:00+05:30,51456.55,51467.15,51452.7,51461.6,0
161,2024-09-05 14:12:00+05:30,51460.5,51473.3,51457.0,51465.05,0
162,2024-09-05 14:15:00+05:30,51466.3,51471.9,51455.05,51459.45,0
163,2024-09-05 14:18:00+05:30,51460.8,51464.25,51445.9,51450.75,0
164,2024-09-05 14:21:00+05:30,51450.8,51457.45,51417.8,51432.3,0
165,2024-09-05 14:24:00+05:30,51430.95,51453.55,51427.15,51442.7,0
166,2024-09-05 14:27:00+05:30,51445.3,51453.55,51428.25,51430.25,0
167,2024-09-05 14:30:00+05:30,51431.05,51463.75,51424.65,51450.55,0
168,2024-09-05 14:33:00+05:30,51449.8,51487.25,51449.4,51486.2,0
169,2024-09-05 14:36:00+05:30,51482.85,51487.45,51462.75,51465.1,0
170,2024-09-05 14:39:00+05:30,51463.25,51466.45,51432.85,51434.6,0
171,2024-09-05 14:42:00+05:30,51437.6,51444.3,51412.05,51412.05,0
172,2024-09-05 14:45:00+05:30,51411.65,51436.2,51410.05,51417.5,0
173,2024-09-05 14:48:00+05:30,51416.2,51435.45,51405.9,51412.65,0
174,2024-09-05 14:51:00+05:30,51410.7,51428.5,51409.8,51422.55,0
175,2024-09-05 14:54:00+05:30,51421.25,51432.45,51418.5,51426.05,0
176,2024-09-05 14:57:00+05:30,51426.45,51446.1,51419.3,51431.3,0
177,2024-09-05 15:00:00+05:30,51428.85,51464.9,51428.35,51450.7,0
178,2024-09-05 15:03:00+05:30,51448.85,51491.2,51448.85,51459.2,0
179,2024-09-05 15:06:00+05:30,51460.2,51489.2,51450.8,51458.1,0
180,2024-09-05 15:09:00+05:30,51456.7,51506.2,51456.15,51490.15,0
181,2024-09-05 15:12:00+05:30,51488.25,51503.65,51465.95,51491.6,0
182,2024-09-05 15:15:00+05:30,51490.6,51497.75,51466.9,51480.95,0
183,2024-09-05 15:18:00+05:30,51481.9,51497.55,51472.75,51493.5,0
184,2024-09-05 15:21:00+05:30,51493.6,51495.55,51482.95,51482.95,0
185,2024-09-05 15:24:00+05:30,51483.15,51493.75,51468.95,51473.75,0
186,2024-09-05 15:27:00+05:30,51471.05,51486.25,51445.05,51445.05,0
187,2024-09-06 09:15:00+05:30,51200.4,51360.25,51178.45,51294.8,0
188,2024-09-06 09:18:00+05:30,51297.5,51297.5,51239.6,51270.55,0
189,2024-09-06 09:21:00+05:30,51263.15,51294.5,51250.95,51258.65,0
190,2024-09-06 09:24:00+05:30,51261.75,51275.3,51246.1,51268.0,0
191,2024-09-06 09:27:00+05:30,51271.2,51377.2,51256.45,51336.8,0
192,2024-09-06 09:30:00+05:30,51339.0,51374.6,51328.6,51364.75,0
193,2024-09-06 09:33:00+05:30,51366.55,51366.55,51332.15,51336.65,0
194,2024-09-06 09:36:00+05:30,51333.55,51337.1,51199.05,51260.2,0
195,2024-09-06 09:39:00+05:30,51259.4,51264.35,51206.55,51228.4,0
196,2024-09-06 09:42:00+05:30,51224.4,51255.65,51223.9,51239.9,0
197,2024-09-06 09:45:00+05:30,51237.55,51239.05,51144.5,51154.7,0
198,2024-09-06 09:48:00+05:30,51153.45,51189.25,51144.35,51151.25,0
199,2024-09-06 09:51:00+05:30,51147.55,51164.4,51054.4,51069.65,0
200,2024-09-06 09:54:00+05:30,51071.8,51130.85,51063.35,51083.8,0
201,2024-09-06 09:57:00+05:30,51088.4,51106.15,51036.0,51064.65,0
202,2024-09-06 10:00:00+05:30,51066.5,51083.85,50995.85,51062.85,0
203,2024-09-06 10:03:00+05:30,51062.25,51072.3,50980.25,51012.15,0
204,2024-09-06 10:06:00+05:30,51013.75,51018.4,50920.2,50923.5,0
205,2024-09-06 10:09:00+05:30,50925.35,50963.15,50898.9,50911.4,0
206,2024-09-06 10:12:00+05:30,50914.8,51013.9,50914.8,50987.5,0
207,2024-09-06 10:15:00+05:30,50987.8,50987.8,50870.0,50905.75,0
208,2024-09-06 10:18:00+05:30,50907.3,50973.5,50907.25,50943.5,0
209,2024-09-06 10:21:00+05:30,50944.0,51008.8,50940.75,51008.8,0
210,2024-09-06 10:24:00+05:30,51008.3,51023.6,50969.0,50983.35,0
211,2024-09-06 10:27:00+05:30,50985.5,51070.15,50976.95,51064.3,0
212,2024-09-06 10:30:00+05:30,51066.0,51067.05,51015.8,51051.2,0
213,2024-09-06 10:33:00+05:30,51045.05,51052.55,50945.2,50958.95,0
214,2024-09-06 10:36:00+05:30,50952.7,50970.6,50937.05,50941.7,0
215,2024-09-06 10:39:00+05:30,50939.8,50973.5,50933.9,50969.95,0
216,2024-09-06 10:42:00+05:30,50967.95,50981.2,50953.4,50964.4,0
217,2024-09-06 10:45:00+05:30,50968.3,50973.35,50928.7,50952.1,0
218,2024-09-06 10:48:00+05:30,50950.1,50969.45,50938.6,50965.2,0
219,2024-09-06 10:51:00+05:30,50963.5,51001.1,50946.05,50989.7,0
220,2024-09-06 10:54:00+05:30,50989.05,50995.6,50975.65,50981.65,0
221,2024-09-06 10:57:00+05:30,50981.35,50996.05,50960.9,50965.75,0
222,2024-09-06 11:00:00+05:30,50965.85,50968.4,50926.7,50930.65,0
223,2024-09-06 11:03:00+05:30,50930.8,50967.95,50925.15,50956.2,0
224,2024-09-06 11:06:00+05:30,50956.65,50975.9,50950.3,50954.4,0
225,2024-09-06 11:09:00+05:30,50956.85,50958.9,50894.05,50930.4,0
226,2024-09-06 11:12:00+05:30,50936.35,50937.25,50901.35,50919.45,0
227,2024-09-06 11:15:00+05:30,50920.15,50948.9,50909.75,50947.05,0
228,2024-09-06 11:18:00+05:30,50946.15,50962.2,50938.35,50949.95,0
229,2024-09-06 11:21:00+05:30,50951.6,50953.7,50925.25,50927.65,0
230,2024-09-06 11:24:00+05:30,50926.7,50930.25,50881.4,50886.95,0
231,2024-09-06 11:27:00+05:30,50885.75,50896.0,50849.5,50894.3,0
232,2024-09-06 11:30:00+05:30,50894.6,50894.6,50850.55,50861.45,0
233,2024-09-06 11:33:00+05:30,50862.0,50896.3,50851.4,50895.85,0
234,2024-09-06 11:36:00+05:30,50894.5,50927.55,50873.6,50921.3,0
235,2024-09-06 11:39:00+05:30,50921.5,50928.2,50892.95,50901.6,0
236,2024-09-06 11:42:00+05:30,50901.55,50908.8,50886.9,50900.75,0
237,2024-09-06 11:45:00+05:30,50901.4,50918.1,50892.2,50899.05,0
238,2024-09-06 11:48:00+05:30,50892.1,50921.35,50892.1,50912.4,0
239,2024-09-06 11:51:00+05:30,50911.9,50919.25,50900.75,50908.55,0
240,2024-09-06 11:54:00+05:30,50907.8,50908.4,50875.65,50875.65,0
241,2024-09-06 11:57:00+05:30,50880.5,50898.55,50875.4,50892.65,0
242,2024-09-06 12:00:00+05:30,50893.25,50896.15,50867.65,50873.65,0
243,2024-09-06 12:03:00+05:30,50872.75,50904.05,50868.3,50897.15,0
244,2024-09-06 12:06:00+05:30,50896.35,50915.55,50888.35,50912.3,0
245,2024-09-06 12:09:00+05:30,50911.35,50919.45,50888.9,50901.75,0
246,2024-09-06 12:12:00+05:30,50895.35,50906.1,50888.7,50897.4,0
247,2024-09-06 12:15:00+05:30,50896.15,50919.5,50895.75,50918.4,0
248,2024-09-06 12:18:00+05:30,50917.05,50947.4,50915.55,50939.65,0
249,2024-09-06 12:21:00+05:30,50940.65,50953.4,50935.45,50943.35,0
250,2024-09-06 12:24:00+05:30,50942.65,50945.6,50910.5,50913.0,0
251,2024-09-06 12:27:00+05:30,50915.0,50920.8,50907.9,50912.9,0
252,2024-09-06 12:30:00+05:30,50910.9,50927.45,50903.6,50907.5,0
253,2024-09-06 12:33:00+05:30,50907.85,50914.2,50886.1,50900.65,0
254,2024-09-06 12:36:00+05:30,50901.65,50917.7,50895.4,50910.45,0
255,2024-09-06 12:39:00+05:30,50912.5,50940.1,50903.95,50933.2,0
256,2024-09-06 12:42:00+05:30,50934.3,50953.0,50923.75,50941.8,0
257,2024-09-06 12:45:00+05:30,50939.65,50940.55,50906.05,50924.9,0
258,2024-09-06 12:48:00+05:30,50925.3,50936.75,50904.0,50911.55,0
259,2024-09-06 12:51:00+05:30,50915.15,50928.5,50879.65,50883.5,0
260,2024-09-06 12:54:00+05:30,50886.15,50891.35,50868.8,50890.25,0
261,2024-09-06 12:57:00+05:30,50890.8,50891.55,50832.35,50842.3,0
262,2024-09-06 13:00:00+05:30,50839.75,50847.8,50786.85,50824.15,0
263,2024-09-06 13:03:00+05:30,50822.65,50840.05,50815.55,50821.75,0
264,2024-09-06 13:06:00+05:30,50820.7,50869.05,50814.65,50858.3,0
265,2024-09-06 13:09:00+05:30,50862.2,50866.35,50846.5,50852.1,0
266,2024-09-06 13:12:00+05:30,50852.55,50856.1,50824.95,50831.8,0
267,2024-09-06 13:15:00+05:30,50827.5,50838.35,50805.4,50824.05,0
268,2024-09-06 13:18:00+05:30,50823.25,50844.8,50822.35,50843.2,0
269,2024-09-06 13:21:00+05:30,50841.3,50844.1,50804.7,50812.35,0
270,2024-09-06 13:24:00+05:30,50810.0,50817.5,50760.9,50812.5,0
271,2024-09-06 13:27:00+05:30,50812.3,50836.45,50808.85,50823.2,0
272,2024-09-06 13:30:00+05:30,50821.1,50827.95,50793.75,50803.5,0
273,2024-09-06 13:33:00+05:30,50800.85,50862.35,50797.9,50843.0,0
274,2024-09-06 13:36:00+05:30,50841.95,50842.3,50803.25,50819.25,0
275,2024-09-06 13:39:00+05:30,50818.3,50825.1,50802.55,50812.3,0
276,2024-09-06 13:42:00+05:30,50809.25,50815.15,50795.2,50805.4,0
277,2024-09-06 13:45:00+05:30,50804.45,50822.5,50801.4,50810.25,0
278,2024-09-06 13:48:00+05:30,50808.2,50810.95,50768.0,50769.6,0
279,2024-09-06 13:51:00+05:30,50768.95,50797.4,50767.25,50780.65,0
280,2024-09-06 13:54:00+05:30,50782.65,50807.7,50774.1,50791.9,0
281,2024-09-06 13:57:00+05:30,50789.55,50800.75,50763.0,50770.9,0
282,2024-09-06 14:00:00+05:30,50767.4,50794.9,50745.4,50793.2,0
283,2024-09-06 14:03:00+05:30,50792.7,50821.9,50790.55,50821.1,0
284,2024-09-06 14:06:00+05:30,50817.05,50825.85,50798.35,50802.75,0
285,2024-09-06 14:09:00+05:30,50800.2,50814.1,50794.95,50808.5,0
286,2024-09-06 14:12:00+05:30,50806.5,50816.95,50795.5,50816.95,0
287,2024-09-06 14:15:00+05:30,50813.25,50822.5,50787.8,50792.25,0
288,2024-09-06 14:18:00+05:30,50789.3,50803.05,50773.7,50788.25,0
289,2024-09-06 14:21:00+05:30,50787.75,50790.85,50722.95,50729.2,0
290,2024-09-06 14:24:00+05:30,50731.1,50734.2,50699.0,50705.85,0
291,2024-09-06 14:27:00+05:30,50703.85,50708.5,50653.15,50679.4,0
292,2024-09-06 14:30:00+05:30,50681.55,50703.4,50632.45,50654.5,0
293,2024-09-06 14:33:00+05:30,50649.8,50690.3,50649.8,50685.0,0
294,2024-09-06 14:36:00+05:30,50686.4,50691.25,50657.85,50678.05,0
295,2024-09-06 14:39:00+05:30,50681.35,50685.6,50647.05,50656.9,0
296,2024-09-06 14:42:00+05:30,50657.95,50660.45,50602.75,50611.1,0
297,2024-09-06 14:45:00+05:30,50611.0,50630.65,50588.75,50596.85,0
298,2024-09-06 14:48:00+05:30,50590.15,50607.0,50518.25,50528.4,0
299,2024-09-06 14:51:00+05:30,50527.65,50534.6,50456.45,50525.6,0
300,2024-09-06 14:54:00+05:30,50517.65,50563.5,50511.55,50511.55,0
301,2024-09-06 14:57:00+05:30,50519.8,50527.0,50466.9,50501.15,0
302,2024-09-06 15:00:00+05:30,50499.75,50551.85,50491.4,50546.35,0
303,2024-09-06 15:03:00+05:30,50548.5,50570.2,50523.85,50560.75,0
304,2024-09-06 15:06:00+05:30,50556.35,50562.7,50528.65,50552.45,0
305,2024-09-06 15:09:00+05:30,50551.4,50599.0,50542.95,50571.1,0
306,2024-09-06 15:12:00+05:30,50569.55,50574.95,50539.45,50574.4,0
307,2024-09-06 15:15:00+05:30,50572.35,50631.05,50569.95,50621.0,0
308,2024-09-06 15:18:00+05:30,50622.25,50646.1,50599.1,50626.6,0
309,2024-09-06 15:21:00+05:30,50629.9,50633.7,50597.0,50628.45,0
310,2024-09-06 15:24:00+05:30,50627.7,50635.4,50601.0,50609.9,0
311,2024-09-06 15:27:00+05:30,50605.5,50648.55,50602.5,50627.8,0
312,2024-09-09 09:15:00+05:30,50549.25,50582.85,50372.2,50387.7,0
313,2024-09-09 09:18:00+05:30,50394.65,50430.8,50378.75,50414.05,0
314,2024-09-09 09:21:00+05:30,50409.9,50515.3,50381.35,50514.95,0
315,2024-09-09 09:24:00+05:30,50515.9,50555.45,50448.55,50455.2,0
316,2024-09-09 09:27:00+05:30,50458.6,50507.55,50425.8,50427.9,0
317,2024-09-09 09:30:00+05:30,50419.6,50524.25,50419.6,50518.3,0
318,2024-09-09 09:33:00+05:30,50520.25,50600.45,50505.2,50557.8,0
319,2024-09-09 09:36:00+05:30,50560.7,50640.55,50542.4,50635.6,0
320,2024-09-09 09:39:00+05:30,50634.55,50662.5,50610.25,50638.35,0
321,2024-09-09 09:42:00+05:30,50634.3,50689.8,50623.0,50659.9,0
322,2024-09-09 09:45:00+05:30,50655.2,50674.65,50621.1,50644.05,0
323,2024-09-09 09:48:00+05:30,50645.55,50682.05,50635.35,50644.85,0
324,2024-09-09 09:51:00+05:30,50646.0,50654.65,50575.95,50617.8,0
325,2024-09-09 09:54:00+05:30,50616.1,50648.85,50599.25,50634.45,0
326,2024-09-09 09:57:00+05:30,50636.05,50671.55,50626.9,50638.9,0
327,2024-09-09 10:00:00+05:30,50640.1,50650.25,50585.85,50606.5,0
328,2024-09-09 10:03:00+05:30,50607.5,50614.35,50578.7,50600.2,0
329,2024-09-09 10:06:00+05:30,50600.0,50607.4,50570.7,50580.7,0
330,2024-09-09 10:09:00+05:30,50577.2,50588.8,50535.3,50588.8,0
331,2024-09-09 10:12:00+05:30,50586.8,50617.95,50572.3,50593.55,0
332,2024-09-09 10:15:00+05:30,50590.6,50596.7,50561.85,50592.4,0
333,2024-09-09 10:18:00+05:30,50596.75,50603.55,50560.1,50570.5,0
334,2024-09-09 10:21:00+05:30,50567.45,50585.25,50547.05,50567.9,0
335,2024-09-09 10:24:00+05:30,50570.0,50588.35,50564.8,50567.65,0
336,2024-09-09 10:27:00+05:30,50563.8,50582.75,50551.55,50580.1,0
337,2024-09-09 10:30:00+05:30,50579.3,50602.8,50575.25,50577.15,0
338,2024-09-09 10:33:00+05:30,50577.05,50609.55,50567.95,50605.8,0
339,2024-09-09 10:36:00+05:30,50606.55,50636.3,50599.45,50636.3,0
